# モンスターの説明文
#
# **この表が説明文の定義の置き場。** 作り直しは `python tools/frox/fc_build_ja_desc.py --write`、
# ここから `edit/r_info.ja.txt` の `D:` を組むのは `fc_build_ja_names.py --write`。
#
# 欄はタブ区切りで idx / name / dep / src / ratio / en / ja。
#   src=変愚   … 英語原文が変愚と一致。訳をそのまま採った
#   src=変愚≒  … ほぼ一致（ratio が材料）。**目で確かめること**
#   src=当方   … 人が書いた。**作り直しでも消さない**
#   src=未訳   … 空欄。英語のまま出る（制約 4）
#
# ja を書き替えれば src は次の作り直しで自動的に `当方` になる。
# name と en は**人が読むため**で、突き合わせには使わない（突き合わせは idx）。
idx	name	dep	src	ratio	en	ja
767	Daoloth, the Render of the Veils	58	変愚	1.000	"""Not shapeless, but so complex that the eye could recognize no describable shape. There were hemispheres and shining metal, coupled by long plastic rods. The rods were of a flat gray color, so that he could not make out which were nearer; they merged into a flat mass from which protruded individual cylinders. As he looked at it, he had a curious feeling that eyes gleamed from between these rods; but wherever he glanced at the construction, he saw only the spaces between them."""	「形がないというのではないが、その形はあまりに入り組んでいるため、目で確認することは不可能でした。いくつもの半球形のものと輝く金属とが、長いプラスチックの棒で連結されています。棒がぼやけた灰色をしているので、遠近がわかりにくくなっていて、半球形のものも金属も棒も、ただ平板なかたまりのように見えました。その固まりから、適当な方向に筒が何本も突き出しています。何かの拍子に、彼は棒の間から輝く目がこちらを見ているような、異様な気配を感じました。しかし、よく見つめてみると、棒の間にあるのはただ空間だけでした」Ｊ・ラムジー・キャンベル、「ヴェールを与えるもの」『クトゥルフ・コンパニオン』サプリメント編、ホビージャパン、p.13
768	Nightwalker	59	変愚	1.000	A huge giant garbed in black, more massive than a titan and stronger than a dragon. With terrible blows, it breaks your armour from your back, leaving you defenseless against its evil wrath. It can smell your fear, and you in turn smell the awful stench of death as this ghastly figure strides towards you menacingly.	タイタンよりも強力でドラゴンよりも硬い巨大な暗黒の存在だ。背後から近寄ってはその恐るべき力で冒険者の鎧を打ち砕き、防御力を奪おうとする。このぞっとするような存在は、冒険者の恐怖を嗅ぎとっては威嚇的に歩み寄ってくる。代わりに冒険者は死の悪臭を嗅ぎとることになるだろう。
769	Raphael, the Messenger	89	変愚	1.000	Commanding a legion of angels, Raphael will destroy you for your sins. He will crush you like the pitiful insignificant being he sees you to be. Your very soul will be taken into judgement by his supreme authority as he cleanses the world of evil.	天使達に命令を発しうる地位を持つラファエルは、冒険者をその罪ゆえに滅ぼそうとする。彼にとって冒険者は無意味で哀れな存在にすぎず、何のためらいもなく冒険者を打ち砕く。彼にはこの世の邪悪を一掃する使命があり、その至高の権威により、冒険者の魂を審判の場へと導く。
770	Habu the Champion of Chaos	59	変愚	1.000	He is one of the greatest warriors of chaos to walk the earth. His bloody blade has slain thousands and tens of thousands, and still hungers for more.	彼はこの世界を歩んだ混沌の戦士の中でも最も偉大な者の一人だ。彼の血塗られた剣は何千、何万という者を葬ってきた。そしていまだにさらなる獲物に飢えている。
771	Saruman of Many Colours	60	変愚	1.000	Originally known as the White, Saruman fell prey to Sauron's wiles. He searches forever for the One Ring, to become a mighty Sorcerer-King of the world.	元来、白の者として知られるサルマンは、堕落してサウロンのたくらみに付き従っている。彼はサウロンを見習うことに余念がなく、オークやトロルを育てている。彼は一つの指輪を探し求めているが、それは彼がこの世界のソーサラーの王となるために必要だからである。
772	Gandalf the Grey	60	変愚	1.000	The wizard who opposed Saruman, and in the end, was the only one of the Istari to succeed in his task. Gandalf is very wise and specializes in fire magic.	サルマンに対峙した賢者で、結局のところ任務を遂行できた唯一のイスタリであった。ガンダルフは非常に賢く、炎の魔法に秀でている。
773	Brand, Mad Visionary of Amber	60	変愚	1.000	"Brand sees himself as a hero, the god creator and absolute monarch of a future world. Unfortunately he needs to erase the existing world to make his new world. ""...a figure both like Bleys and (Corwin). (Corwin's) features, though smaller, his eyes, Bleys' hair, beardless. He wore a riding suit of green and sat atop a white horse... There was a quality of both strength and weakness, questing and abandonment about him."""	ブランドは自分のことを英雄であり、創造主であり、将来の世界の絶対的な支配者であると見なしている。不幸なことに彼の新世界を作るためには現在の世界を消滅させなければならない。「ブレイズとぼく自身の両方に似た男。顔かたちは、ちょっと小さいがぼくのもの。目はぼく、髪はブレイズ。顎ひげはない。緑色の乗馬服を着て、白馬にまたがり…かれには強さと弱さ、探求と放棄の両方の性格がある。」（ロジャー・ゼラズニイ、岡部宏之訳「アンバーの九王子」早川書房、p.48）
774	Shadowlord	62	変愚	1.000	An aura of hatred, cowardice and falsehood surrounds you as this cloaked figure floats towards you.	この浮遊する影があなたに忍び寄るにつれ、憎しみと臆病さと虚偽のオーラがあなたを包み込む。
775	Greater kraken	63	変愚	1.000	An enormously fearsome and powerful inhabitant of the depths. It resembles a gargantuan octopus and its evil is almost tangible.	とてつもなく強く恐ろしい深海の生き物だ。巨大な蛸に似ていて、見ただけでその邪悪さが伝わってくる。
776	Archlich	64	変愚	1.000	A lich who has reached its ultimate evolutionary stage: a completely immaterial state.	進化の最終段階に達したリッチで、完全に非物質化している。
777	Bast, Goddess of Cats	62	変愚	1.000	"""Beauty -- coolness -- aloofness -- philosophical repose -- self-sufficiency -- untamed mastery -- what else can we find these things with even half the perfection and completeness that mark their incarnation in the peerless and softly gliding cat?"""	「美しさ―冷静さ―超然とした態度―落ち着き―尊大さ―飼い慣らし得ない支配者的風格―静かに滑るように歩む猫。このような完全無欠さの半分でも備えた生き物がほかにいるだろうか？」
778	Jabberwock	65	変愚	1.000	"""Beware the Jabberwock, my son! The jaws that bite, the claws that catch!"""	「わが子よ，ジャバーウォックに油断するなかれ！食らいつくその顎，かきむしるその爪！」
779	Chaos hound	65	変愚	1.000	A constantly changing canine form, this hound rushes towards you as if expecting mayhem and chaos ahead. It appears to have an almost kamikaze relish for combat. You suspect all may not be as it seems.	絶えずその姿を変化させる犬のようなモンスターで、争乱と混乱を渇望しているかのように冒険者に突進してくる。それは戦闘に関してカミカゼ精神を持っていることは明らかだ。目に見えるその姿は常に疑わしいものがある。
780	Vlad Dracula, Prince of Darkness	63	変愚	1.000	The most feared of all vampires, the Prince of Darkness himself.	ヴァンパイアの中で最も恐れられている、闇の貴公子その人である。
781	Ultimate beholder	66	変愚	1.000	A disembodied eye, surrounded by twelve smaller eyes on stalks. This is a beholder hive-mother, far more powerful than normal beholders.	柄のついた１２個の小さい目に囲まれた目玉だ。ビホルダーの巣の女王であり、普通のビホルダーよりはるかに強力だ。
782	Leviathan	76	変愚	1.000	An enormous, evil sea-dragon.	巨大な悪の海龍だ。
783	Great Wyrm of Chaos	67	変愚	1.000	A massive dragon of changing form. As you watch, it appears first fair and then foul. Its body is twisted by chaotic forces as it strives to stay real. Its very existence distorts the universe around it.	刻々とその姿を変化させる屈強なドラゴンだ。見る度に、美しかったり汚らわしかったりする。なんとか現実の姿を現そうとしているが、その体はカオスの力で歪んでいる。正にその存在自体が周りの世界を歪めている。
784	Great Wyrm of Law	67	変愚	1.000	A massive dragon of powerful intellect. It seeks to dominate the universe and despises all other life. It sees all who do not obey it as mere insects to be crushed underfoot.	高い知性を持った屈強なドラゴンだ。それは全世界を支配することを望んでおり、他の生命体を軽蔑しきっている。それは自分に従わない者はすべて足下に踏みつぶされるべき単なる虫けらだと思っている。
785	Great Wyrm of Balance	72	変愚	1.000	A massive dragon, it is thousands of years old and seeks to maintain the Cosmic Balance. It sees you as an upstart troublemaker without the wisdom to control your actions.	屈強なドラゴンで、最強のドラゴン王のうちの一匹だ。それは何千年も生き続けており、宇宙のバランスを維持することを求め続けている。それは冒険者のことを、自分の行動も律することのできない生意気な厄介者と見ており、なんとしても葬り去ろうとしている。
786	Shambler	67	変愚	1.000	This elemental creature is power incarnate; it looks like a huge polar bear with a huge gaping maw instead of a head.	このエレメンタルは力の化身だ。巨大な北極熊に似ていて、頭があるべき場所には大きな口が開いている。
787	Hypnos, Lord of Sleep	67	変愚	1.000	"""Young with the youth that is outside time, and with a beauteous bearded face, curved, smiling lips, Olympian brow; and dense locks waving and poppy-crowned."""	若く引き締まった、ギリシア彫刻のような男性の姿をしており、ふさふさとした波打つ巻き毛にヒナゲシの冠を載せている。しかし、真の姿は最悪の悪夢のように歪んで恐ろしいものであるという。眠りの神であり、現世とドリームランドの間に縛り付けられている。もし彼のすぐ側を通り過ぎてしまったり、注意を引きつけてしまった場合、その者はヒプノスによってもっとふさわしい形に変形させられてしまう。どんな姿に変えられるかはヒプノスにまかされてしまい、その後は永久的にヒプノスと共にそこに住み続けることになる。「時を超越した若さ。美事なあごヒゲ。笑う美しい唇。オリュンポスの額。そして、波打ち芥子色をした濃い巻き髪」(Ｈ・Ｐ・ラヴクラフト、根本政信訳「ヒプノス」『真ク・リトル・リトル神話大系５』、国書刊行会、p.115)
788	Glaaki	67	変愚	1.000	"""From an oval body protruded countless thin, pointed spines of multi-colored metal; at the more rounded end of the oval a circular, thick-lipped mouth formed the center of a spongy face, from which rose three yellow eyes on thin stalks. Around the underside of the body were many white pyramids, presumably used for locomotion. The diameter of the body must have been at least ten feet at its least wide..."""	「楕円形の体から、無数の細い尖った刺が突き出ている。刺はいろいろな色の入り交じった金属製である。楕円のとがっていない方の端に、厚い唇のついた丸い口がついていて、その口がちょうど顔のまん中にあたる。フワフワしたスポンジのような顔である。顔からは３本の細い茎が出ていて、その先に黄色い目がついている。体の下側には、白い三角形のものがたくさんついている。多分移動するために使う足のようなものであろう。体の直径は一番狭いところで10フィートぐらい...」(Ｊ・ラムジー・キャンベル、「湖の住人」『クトゥルフ・コンパニオン』サプリメント編、ホビージャパン、p.10)催眠術的な夢を送る「夢引き」によって犠牲者をおびき出し、自らの奴隷に仕立て上げようとしている。「夢引き」によっておびき出された犠牲者は、グラーキの体に生えている刺によって突き刺される。刺は抜け落ちて犠牲者の体に入り、毒液を分泌する。死に至った犠牲者はグラーキの従者と化してしまう。
789	Bleys, Master of Manipulation	67	変愚	1.000	"This cunning Amberite is the master of subtle ploys. ""...a fiery bearded, flame-crowned man, dressed all in red and orange, mainly of silk stuff, and he held a sword in his right hand and a glass of wine in his left, and the devil himself danced behind his eyes... His chin was light, but the beard covered it. His sword was inlaid with an elaborate filigree of a golden color. He wore two huge rings on his right hand and one on his left: an emerald, a ruby, and a sapphire, respectively."""	この狡猾なアンバーの王子は陰謀の名人だ。「真っ赤な顎ひげ、燃えるような頭髪の男。赤とオレンジの、主として絹の衣裳。右手に剣、左手にワインのグラス。…目の奥に、悪魔そのものが踊っている。華奢な顎だが、顎ひげがそれを隠している。その剣には、精巧な金色の線条細工の象眼がある。右手には大きな二つの指輪、左手にも一つ。順に、エメラルド、ルビー、サファイアのもの。」（ロジャー・ゼラズニイ、岡部宏之訳「アンバーの九王子」早川書房、p.48）
790	Great Wyrm of Many Colours	68	当方	0.265	A huge dragon whose scales shimmer in myriad hues.	無数の色合いに鱗を煌めかせる巨大なドラゴンだ。
791	Fiona the Sorceress	68	変愚	1.000	"She is beautiful and deadly. ""...I have always been very fond of Fiona. She is certainly the loveliest, most civilized of (all Amberites)."""	彼女は美しく、また危険な存在でもある。「…フィオナの事はとても好きだ。彼女は間違いなく全てのアンバーの王族の中で一番愛らしく、気品がある。」
792	Tselakus, the Dreadlord	68	変愚	1.000	This huge affront to existence twists and tears at the fabric of space. Darkness itself recoils from the touch of Tselakus as he leaves a trail of death and destruction. Mighty claws rend reality as he annihilates all in his path to your soul!	この存在自体が侮辱的な人間は、辺りの空間の構造を歪めて引き裂いている。強力な魔法の熟練者であるツエラクスは、冒険者の柔らかい肉に飢えている。ツエラクスの持つ暗闇を発する松明が通った後には、死と破壊の痕跡しか残されない。ツエラクスは常に軽蔑的な冷笑を絶やさず、彼を倒そうとする冒険者の哀れな努力をせせら笑っている。強力な爪で現実を引き裂き、通り道にあるもの全てを消滅させながら、冒険者の魂に向かってくる。
793	Sky Drake	74	変愚	1.000	The mightiest elemental dragon of air, it can destroy you with ease.	空のエレメンタルの最強のドラゴンだ。あなたを何の苦もなく倒すだろう。
794	Julian, Master of Arden Forest	69	変愚	1.000	"Julian is at home in wild woodlands. He enjoys hunting a challenging prey: you. ""Julian, dark hair hanging long, blue eyes containing neither passion nor compassion. He was dressed completely in scaled white armor, not silver or metallic-colored, but looking as if it had been enameled."""	ジュリアンは野性の森林を快適に思っている。彼の楽しみは狩りがいのある獲物、すなわちあなたをしとめることだ。「黒い髪を長く伸ばし、青い目には熱情も同情も表れていない。白い小札鎧に身を包んでいる。銀とかその他の金属的な色ではなくて、まるでエナメルを塗ったように見える。」（ロジャー・ゼラズニイ、岡部宏之訳「アンバーの九王子」早川書房、p.46）
795	Tiamat, Celestial Dragon of Evil	70	変愚	1.000	Usually found guarding the first plane of Hell, Tiamat is a formidable opponent, her five heads breathing death to all who stand against her.	おもに地獄界の第一階層を防衛しているティアマットは手に負えない強敵であり、立ちふさがるすべての者に五つの首から死のブレスを浴びせかけようとする。（TRPG AD&D）
796	The Norsa	70	変愚≒	0.861	An elephantine horror with five trunks, each capable of breathing destructive blasts of elements. It is said that it is better to go through the agony of chocolate withdrawal than face the Norsa!	この象の姿をとった恐怖には五本の鼻があり、それぞれが破壊的なエレメントのブレスを吐くことができる。『ノーサ』に比べれば何千匹もの猛り狂ったライオンを相手にする方がまだマシだと言われている！
797	Rhan-Tegoth	70	変愚	1.000	"""An almost globular torso, with six long, sinuous limbs terminating in crab-like claws. From the upper end a subsidiary globe bulged forward bubble-like; its triangle of three staring, fishy eyes, its foot-long and evidently flexible proboscis, and a distended lateral system analogous to gills, suggested that it was a head."""	太古に宇宙から北極にやって来た神。「胴はほぼ球形をしていて、まがりくねる手足が６本備わり、先端は蟹のような鋏になっていた。胴の上からは補助的な球体が泡のようにまえにむかってふくれており、じっと凝視する魚じみた目が３つ三角に位置していることや、１フィートの長さがあって明らかに柔軟な鼻があること、鰓に似たふくれあがる器官が横にあることから、頭部であることが察しられた」(ヘイゼル・ヒールド、東谷真知子訳「博物館の恐怖」『クトゥルー１』、青心社文庫、pp.228-229)
798	Black reaver	71	変愚	1.000	A humanoid form, black as night, advancing steadily and unstoppably. Flee!	人間のような姿、闇のように黒く、ためらうことなく進み、決して止まることはない。恐ろしい！
799	Caine, the Conspirator	71	変愚	1.000	"Caine is perhaps the least reliable Amberite, always ready to ignore his pacts and promises when it suits him. ""...the swarthy, dark-eyed countenance of Caine, dressed all in satin that was black and green, wearing a dark three-cornered hat set at a rakish angle, and a green plume of feathers trailing down in the back. He was standing in the profile, one arm akimbo, and toes of his boots curled upwards, and he wore an emerald-studded dagger at his belt... He was dark."""	ケインはアンバーの王子のなかで一番信用できない。自分の利益のためならいつでも約束や契約を破る男だ。「あのケインの色の浅黒い、目の黒い顔。黒と緑の繻子の服、黒っぽい三角帽を粋に傾けて被り、緑の羽根毛をうしろに垂らしている。横顔を見せて立っており、片手を腰に当てて肘を張っている。ブーツのつま先が反りあがっている。ベルトにはエメラルドを散りばめた短剣を釣っている。」（ロジャー・ゼラズニイ、岡部宏之訳「アンバーの九王子」早川書房、p.46）
800	Master quylthulg	71	変愚	1.000	A pulsating mound of flesh, shining with silver pulses of throbbing light.	脈動する肉の塊で、銀色の光を発しながら鼓動している。
801	Greater draconic quylthulg	71	変愚	1.000	A massive mound of scaled flesh, throbbing and pulsating with multi-hued light.	鱗が付いた強力な肉塊だ。それは脈動し、鼓動しながら様々な色に変化している。
802	Greater rotting quylthulg	71	変愚	1.000	A massive pile of rotting flesh. A disgusting stench fills the air as it throbs and writhes.	強力な腐った肉の塊だ。それが脈動し、身もだえすると吐き気を催すような悪臭が辺りに充満する。
803	Null the Living Void	72	変愚	1.000	A black hole in the fabric of reality. It simply is not there.	現実という生地に空いた黒い穴。これは「無」だ。
804	Vecna, the Emperor Lich	72	変愚	1.000	He is a highly cunning, extremely magical being, spoken of in legends. This ancient shadow of death wilts any living thing it passes.	彼は伝説として語られるほどの、秀でたずる賢さと強力な魔力を持ったモンスターだ。この古代の死の影は近づく生物はなんでも溶かしてしまう。
805	Omarax the Eye Tyrant	73	変愚	1.000	A disembodied eye, floating in the air. His gaze seems to shred your soul and his spells crush your will. He is ancient, his history steeped in forgotten evils, his atrocities numerous and sickening.	宙に浮いている体を持たない目玉だ。その睨みは魂をバラバラに切り裂き、その呪文は希望を打ち砕く。彼は古代の生物であり、忘却の彼方に潜む邪悪の時代からその生命を保っている。その残虐さには際限がなく、吐き気を催すほどである。
806	Tsathoggua, the Sleeper of N'kai	74	変愚	1.000	"""...the formless bulking of a couchant mass. And the mass stirred a little... and put forth with infinite slothfulness a huge and toad-shaped head. And the head opened its eyes very slowly, as if half awakened from slumber, so that they were visible as two slits of oozing phosphor in the black browless face."""	地球が誕生したばかりの頃、惑星サイクラノーシュ（土星）から飛来した旧支配者。ツァトゥグァの形態は環境によって変化するが、地球上では巨大な胴回りに、蝙蝠のような毛と耳を持つ、眠たげな黒い蟇蛙のような姿をしている。氷河期以前はハイパーボレアのヴーアミタドレス山の地下に棲んでいた。現在ではオクラホマ州の地下にある暗黒世界ンカイに棲んでいる。「無定形のふくれあがった塊... その塊はかすかに身じろぎし、このうえなくゆっくりした動作で蟇に似た巨大な頭を起こした。そしてまどろみから半分目ざめたかのように、目をごくかすかに開けたが、その目は額のない黒い顔のなかで燐光を放つふたつのすきまのように見えた」(クラーク・アシュトン・スミス、池田勝子訳「七つの呪い」『クトゥルー４』、青心社文庫、pp.125-126)
807	Gerard, Strongman of Amber	74	変愚	1.000	"Gerard may not be quite as devious as the other Amberites, but he is certainly stronger than the rest of them put together. ""...a big, powerful man... (He) resembled (Corwin) quite strongly, save that his jaw was heavier, and (Corwin) knew he was bigger than him, though slower. His strength was a thing out of legend. He wore a dressing gown of blue and gray clasped around the middle with a wide, black belt, and he stood laughing. About his neck, on a heavy cord, there hung a silver hunting horn. He wore a fringe beard and a light mustache. In his right hand he held a goblet of wine."""	ジェラードは他のアンバーの王子に比べればそれほど心は捻じ曲がってないが、その力は他のアンバーの王子達が束になっても絶対にかなわない。「大きな強そうな男。まったくぼくと瓜二つだが、そいつの顎の方が重い。そして、こいつはぼくよりも大きいが、のろい、とぼくは知っている、こいつの力ときたら伝説の力士ほどもある。青と灰色の部屋着を羽織り腰のあたりを、幅の広い黒いベルトで留め、笑って立っている。首には重い紐で、銀の狩猟用のホルンをかけている。顎のへりと口のまわりに軽いひげ。右手にはワインのゴブレット。」（ロジャー・ゼラズニイ、岡部宏之訳「アンバーの九王子」早川書房、pp.47-48）
808	Ungoliant, the Unlight	75	変愚	1.000	This enormous, hideous spirit of void is in the form of a spider of immense proportions. She is surrounded by a cloud of Unlight as she sucks in all living light into her bloated body. She is always ravenously hungry and would even eat herself to avoid starvation. She is rumoured to have a foul and deadly breath.	この広大で見るも恐ろしい空虚な存在は、巨大な蜘蛛のような姿をしている。彼女は光なき闇で覆われており、全ての光をその膨れた腹に吸い込んでしまう。彼女は常に飢えきっており、飢餓を避けるためには自分の体でさえも食べようとする。彼女は不潔で忌まわしいブレスを吐くと言われている。
809	Atlach-Nacha, the Spider God	75	変愚	1.000	"""...there was a kind of face on the squat ebon body, low down amid the several-jointed legs. The face peered up with a weird expression of doubt and inquiry..."""	巨大で恐ろしい黒い毛に覆われた蜘蛛のような姿をした神性。人間に似たような頭部を持ち、そこには毛に囲まれた真紅の目がついている。ツァトゥグァ洞窟の底深くの深淵に、見事な蜘蛛の巣を張り続けているが、その目的は不明である。一説には、アトラック＝ナチャによって深淵の谷間に橋が架けられた時、世界が終わるとも言われている。アトラック＝ナチャが何処で生まれたのか、何故深淵に橋を架けようとするのかは定かではない。「関節のいくつもある足のついた、うずくまったようなように低い漆黒の体に、顔らしきもののあることがわかった。その顔は、猜疑と好奇心のいりまじる気味悪い表情をうかべ...」(クラーク・アシュトン・スミス、池田勝子訳「七つの呪い」『クトゥルー４』、青心社文庫、p.128)
810	Y'golonac	75	変愚	0.996	"""He saw why the shadow on the frosted pane yesterday had been headless and he screamed... but before he could scream out his protest his breath was cut off, as the hands descended on his face and the wet red mouths opened in their palms."""	煉瓦の壁の向こう側にある広大な廃虚の地下に住む、邪悪な神。頭の無い太った人間のような姿をしている。両手に濡れた赤い口が付いており、全身が白熱して光り輝いている。悪が行われている時に彼の名が語られると姿を現わすとも言われる。（キャンベル「冷たき刻印」）
811	Aether hound	75	変愚	1.000	A shifting, swirling form. It seems to be all colours and sizes and shapes, though the dominant form is that of a huge dog. You feel very uncertain all of a sudden.	素早く動く渦のような存在だ。それは色も大きさも形も常に変化しているが、大体は犬のような姿をしている。それと戦っていると突如何がなんだか分からなくなってくる。
812	Warp demon	76	変愚	1.000	A huge demon who guards the cross-dimensional gateways.	巨大な悪魔で、次元の扉を守っている。
813	Eric the Usurper	76	変愚	1.000	"When Oberon disappeared, Eric seized the opportunity and claimed the throne, eliminating those who would have opposed him. ""Handsome by anyone's standards, his hair was so dark, as to be almost blue. His beard curled around the mouth that always smiled, and he was dressed simply in a leather jacket and leggings, a plain cloak, high black boots, and he wore a red sword belt bearing a long silvery saber and clasped with a ruby, and his high cloak, collar round his head was lined with red and the trimmings of his sleeves matched it. His hands, thumbs hooked behind his belt, were terribly strong and prominent. A pair of black gloves jutted from his belt near his right tip."""	オベロンが姿を消した時、エリックはその機会を逃さず敵対するであろう者達を抹殺し、自分の王位を主張した。「だれの標準からみてもハンサムで、髪は青いといえるほど黒い。いつも微笑している口のまわりに、ひげがカールしている。質素な身なりで、なめし革のジャケットに脚絆。飾りのないマント、長い黒いブーツ。そして、赤い剣帯に長い銀のサーベル。ルビーを１個つけた留金、首のまわりの高いマントの襟には黒い縁取りがあり、袖口の飾りもそれに調和している。親指をベルトにひっかけてあるその手は恐ろしく強そうで、ベルトの尻近くには黒い手袋がはさんである。」（ロジャー・ゼラズニイ、岡部宏之訳「アンバーの九王子」早川書房、pp.46-47）
814	Yig, Father of Serpents	76	変愚	0.993	"""The half-human father of serpents... the snake-god of the central plains tribes -- presumably the primal source of the more southerly Quetzalcoatl or Kukulcan -- was an odd, half-anthropomorphic devil."""	「半人半蛇の蛇の神... 中央平原の部族のあがめる蛇神イグは―もっと南方のケツァルコアトルやククルカンの祖形になったもののようだが―... なかば擬人化された奇妙な魔物であるらしい」(ゼリア・ビショップ、東谷真知子訳「イグの呪い」『クトゥルー７』、青心社文庫、p.231、pp.235-236)
815	Unmaker	77	変愚	1.000	Summoned from the Courts of Chaos, it is a mass of sentient Logrus, spreading uncontrollably and destroying everything in its path.	混沌の宮廷から召喚された、意識を持ったログルスの塊だ。無秩序に広がって全てを破壊していく。「…スヒュイは手をゆっくり離した。両手の間では黒い塊が沸騰し、さっきまで岩であった混沌とした場所から左右に伸びて、長く黒い溝を作った。そこには無でありかつ激しいというパラドクスがあった。彼はじっと立ち、黒い塊をその場に固定した。少し経って彼は言った。「こいつは解放して暴走させることができる。あるいは命令を与えてから解放することもできる。」 彼がそれ以上言わないので僕は尋ねた。「するとどうなるんだい？影の世界を完全に破壊しつくすまで広がり続けるのかい？」 （ロジャー・ゼラズニイ、アンバー７「アンバーの血」）
816	Cyberdemon	77	変愚	1.000	Reverberant metal steps announce the arrival of this huge creature, half demon half machine. It has an unsurpassable firepower.	響き渡る金属的な足音がこの巨大な、半悪魔半機械の怪物の到来を告げる。その火力には何者もかなわない。
817	Hela, Queen of the Dead	78	変愚	1.000	The Norse ruler of Hel is a merciless queen, who ever hunts for more souls to add to her collection of tortured spirits. She arrives in an ominous green robe, a certain sign of impending doom, to claim as her own those who die an ignoble death.	北欧神話における地獄ニヴルヘイムの支配者は無慈悲な女王だ。彼女はロキと女巨人アングルボザの間に生まれた娘で、拷問用の新たな魂をコレクションに加えるべくいつも探し求めている。そして来たるべき破滅の徴である不気味な緑色の衣を身にまとい、みじめな死を遂げた者を迎えに来る。
818	The Mouth of Sauron	78	変愚	0.998	The Mouth of Sauron is a mighty spell caster. So old that even he cannot remember his own name, his power and evil are undeniable. He believes unshakably that he is unbeatable and laughs as he weaves his awesome spells.	サウロンの口は強力な魔法使いだ。あまりにも長い年月を生きているので自分の名前すらも忘れてしまっているが、己の力と邪悪な使命だけは覚えている。彼はこの世界で自分が最強だという揺るぎがたい信念を持ち、恐ろしげな呪文を唱えながらも余裕で笑っている。
819	Klingsor, Evil Master of Magic	78	変愚	1.000	Klingsor, whose hopeless effort to join the Knights of the Grail was thwarted, turned to black magic and became a deadly necromancer.	クリングゾールは聖杯の騎士団に加わる望みを断たれ、黒魔術に没頭し恐ろしい死霊術師となった。（ワーグナー「パルジファル」）
820	Corwin, Lord of Avalon	78	変愚	1.000	"Corwin is one of the most feared and respected Amberites; his skill and cunning are well known. ""Green eyes, black hair, dressed in black and silver, yes. (Corwin) had on a cloak and it was slightly furled as by a wind. (He) had on black boots, like Eric's, and (he) too bore a blade, only (his) was heavier, though not quite as long as (Eric's). (He) had (his) gloves on and they were silver and scaled. The clasp at (his) neck was cast in the form of a silver rose."""	コーウィンは最も畏怖されているアンバーの王子であり、彼の技量と狡知は有名だ。「緑の目、黒い髪、黒と銀の装服、そうだ。マントを羽織っているが、それが風で少しめくれている。エリックのように、黒いブーツ。そして僕も剣を釣っている。ただ、ぼくの方が重く、かれのほど長くない。手袋をはめているが、それは銀で、小札作りになっている。首の留め金は、銀色のバラの鋳物。」（ロジャー・ゼラズニイ、岡部宏之訳「アンバーの九王子」早川書房、p.47）
821	The Emperor Quylthulg	78	変愚	1.000	A huge seething mass of flesh with a rudimentary intelligence, the Emperor Quylthulg changes colours in front of your eyes. Pulsating first one colour then the next, it knows only it must bring help to protect itself.	クイルスルグの帝王は沸騰しているかのような巨大な肉の塊で、初歩的な知能を持っている。それは脈打つ度に様々な色に変化している。それは身を守るためにはとにかく助けを呼ぶことしか知らない。
822	Qlzqqlzuup, the Lord of Flesh	92	変愚	1.000	This disgusting creature squeals and snorts as it writhes on the floor. It pulsates with evil. Its intent is to overwhelm you with monster after monster, until it can greedily dine on your remains.	この忌むべき存在は床をのたうち回りながら、奇妙な鳴き声と鼻息を発している。それは邪悪な生を受けている。それはとにかく手当たり次第にモンスターを召喚して冒険者を打ちのめし、その肉体を貪り食うことしか考えていない。
823	Cthugha, the Living Flame	78	変愚	1.000	"""But even though we had shielded our eyes, it was impossible not to see the great amorphous shapes streaming skyward from the accursed place, nor the equally great being hovering like a cloud of living fire above the trees."""	巨大な燃える塊のように見え、絶え間なく形を変えている。高温のプラズマ生命体と考えられている。地球から２７光年離れたフォーマルハウト星或いはその地殻に生息しているが、地球上に召喚することも可能である。「しかし目に片手をかざしていても、この呪われた場所から空に流れていく巨大な無定形の存在も、木木の上で生ける炎のようにわだかまっている巨大な存在も目にしないわけにはいかなかった」(オーガスト・ダーレス、岩村光博訳「闇に潜みつくもの」『クトゥルー４』、青心社文庫、p.240)
824	Benedict, the Ideal Warrior	79	変愚	1.000	"In the field of combat Benedict rules supreme: with but one hand he was still superior to Corwin. ""Benedict, tall and dour; thin of body, thin of face, wide of mind. He wore orange and yellow and brown and reminded me of haystacks and pumpkins and scarecrows and the Legend of Sleepy Hollow. He had a long, strong jaw and hazel eyes and brown hair that never curled. He stood beside a tan horse and leaned upon a lance about which was twined a rope of flowers. He seldom laughed."""	ベネディクトは戦場において究極的な支配力を持つ。彼はたった一本の腕しかなくてもコーウィンを凌いでいた。「ベネディクト、背が高く、陰気で、痩せている。顔も体も痩せているが、心は広い。オレンジ色と黄色と茶色の服装で、大きな干草の山と、かぼちゃと、かかしと、それに『眠りの洞窟の伝説』を思い出させる。長い丈夫な顎、はしばみ色の目。けっしてカールしない茶色の髪。黄褐色の馬の横に立ち、花の綱がからみついた槍によりかかっている、かれはめったに笑わない。」（ロジャー・ゼラズニイ、岡部宏之訳「アンバーの九王子」早川書房、p.47）
