# アーティファクトの説明文
#
# **この表が説明文の定義の置き場。** 作り直しは `python tools/frox/fc_build_ja_desc.py --write`、
# ここから `edit/a_info.ja.txt` の `D:` を組むのは `fc_build_ja_names.py --write`。
#
# 欄はタブ区切りで idx / name / dep / src / ratio / en / ja。
#   src=変愚   … 英語原文が変愚と一致。訳をそのまま採った
#   src=変愚≒  … ほぼ一致（ratio が材料）。**目で確かめること**
#   src=当方   … 人が書いた。**作り直しでも消さない**
#   src=未訳   … 空欄。英語のまま出る（制約 4）
#
# ja を書き替えれば src は次の作り直しで自動的に `当方` になる。
# name と en は**人が読むため**で、突き合わせには使わない（突き合わせは idx）。
idx	name	dep	src	ratio	en	ja
355	of Dogram	40	当方		The gloves of Dogram the Terrible, master criminal and hybrid-burglar nonpareil.	恐るべきドグラム、並ぶ者無き大盗賊にして押し込みの名人の手袋だ。
356	of Tuber	48	当方		The bow of sure-aimed Tuber, son of the hero Bubo, imbued with the powers of the frost spirits who once held him captive.	狙い違わぬチューバーの弓だ。彼は英雄ブーボの子で、この弓には、かつて彼を虜にした霜の霊たちの力が込められている。
357	of Ossian	40	当方		This magical shield once protected strong-armed Ossian, who never backed away from a struggle.	この魔法の盾は、かつて、争いから決して退かなかった剛腕のオシアンを守っていた。
358	'Nightcap'	30	当方		A warm woolly hat, ideal for those who creep in cold, dark places.	暖かい毛糸の帽子で、冷たく暗い場所を忍び歩く者にうってつけだ。
359	of the Four Winds	30	当方		A red-and-blue hat with a four-pointed star on top, mystic spells laid upon it to protect its wearer from the elements.	頭に四稜の星を戴いた赤と青の帽子で、身に付ける者を元素から守る神秘の呪文が掛けられている。
360	'Black Belet'	56	当方		The legendary black hat of Aijem the walrus, sewn in the mists of time, and rumoured to keep its owner's mind and body ever fresh.	セイウチのアイジェムの伝説の黒い帽子で、時の霞の中で縫われ、持ち主の心身を常に瑞々しく保つと噂されている。
361	Bobble Hat of Barnaby	16	当方		A camouflage bobble-hat knitted from wool, once worn by the great adventurer Barnaby.	毛糸で編まれた迷彩の毛玉帽で、かつて偉大な冒険者バーナビーがかぶっていた。
362	'Dragonchip'	65	当方		A golden amulet of unparallelled craftsmanship, shaped like a flying dragon and inlaid with precious gems. Powerful runes have been inscribed upon it, and no magic, whether the wearer's or an enemy's, can function properly near it.	比類なき細工の黄金の護符で、飛ぶ竜の形をしており、貴石が象嵌されている。強力なルーンが刻まれており、その近くでは、身に付ける者のものであれ敵のものであれ、いかなる魔法もまともに働かない。
363	Pendant 'Efki'	65	当方		A powerful rune of speed has been inscribed on this protective talisman. You feel calm and safe from dangers with its reassuring weight around your neck, knowing there are few enemies you cannot outrun.	この守りの護符には強力な加速のルーンが刻まれている。首に掛けた頼もしい重みとともに、心は静まり、危険から遠ざかったように感じる。走って逃げ切れない敵はほとんどいないと分かるからだ。
366	'Urog'	60	当方		The ultimate reward for your loyal service: Karrot's massive blade of shadows, which no ordinary man could wield. A chilling darkness strikes your enemies with every blow as you proudly swing it.	忠義の奉公への究極の褒美、カロットの巨大な影の刃で、並の人間には振るえない。誇らしく振るうたび、凍えるような闇が敵を打つ。
367	of Surveillance	50	当方		This amulet reveals all the secrets of the world. You're very glad it's not in less responsible hands...	この護符は世界のあらゆる秘密を明かす。これがもっと無責任な手に渡っていなくて、本当に良かった…。
368	Pumpkin Lamp of Jack of Lanterns	50	当方		A soft light shines from the depths of this carved pumpkin. (You hope it isn't the glow of damned souls...)	彫り抜かれたこのカボチャの奥から柔らかな光が差している。（呪われた魂の輝きでないことを願うばかりだ…。）
369	of Freyr	75	当方		The blazing sword of the god Freyr, the loss of which is fated to doom him in battle against the fire-giant Surtur.	神フレイの燃える剣で、これを失ったために、彼は炎の巨人スルトとの戦いで滅びる定めとなった。
370	'Gjallarhorn'	70	当方		The great horn of the god Heimdall, claimed to ring so loud it can be heard in all nine worlds.	神ヘイムダルの大いなる角笛で、九つの世界すべてに聞こえるほど高く鳴り響くという。
371	of Tyr	70	当方		The armour of the god Tyr, upholder of law and justice.	法と正義を支える神テュールの鎧だ。
372	of Vidarr	40	当方		The magical shoes of the god Vidarr, crafted from all the spare shoe-leather thrown away by the common folk. With shoes like this you could even take on the great wolf.	神ヴィーザルの魔法の靴で、庶民が捨てた靴革の切れ端をすべて集めて作られている。この靴があれば、かの大狼にさえ立ち向かえるだろう。
373	Falcon Cloak of Freyja	50	当方		The magical feathered cloak of Freyja, the twin of Frigg's cloak. It allows anyone who wears it access to the skies.	フレイヤの魔法の羽衣で、フリッグの衣と対をなす。着る者は誰でも空へ上がれる。
374	Necklace 'Brisingamen'	70	当方		The beautiful necklace of the goddess Freyja, reputed to be the work of dwarven masters.	女神フレイヤの美しい首飾りで、ドワーフの名工たちの手になるものと言われている。
375	of Njord	10	当方		The fishingpole of the god Njord. It is without an equal.	神ニョルズの釣り竿だ。並ぶものは無い。
376	Falcon Cloak of Frigg	50	当方		The magical feathered cloak of Frigg, the twin of Freyja's cloak. It allows anyone who wears it access to the skies.	フリッグの魔法の羽衣で、フレイヤの衣と対をなす。着る者は誰でも空へ上がれる。
377	of Skadi	80	当方		The bow of the giantess Skadi, a great hunter and the wife of the god Njord.	女巨人スカジの弓だ。彼女は偉大な狩人で、神ニョルズの妻である。
378	of Ullur	80	当方		The ring of Ullur, god of archery and the hunt.	弓と狩りの神ウルの指輪だ。
379	'Jarngreipr'	60	当方		The iron gloves of Magni the mighty, inherited from his father. They give their wearer such strength that Thor's hammer will feel light as a feather.	力あるマグニが父から受け継いだ鉄の手袋だ。これを着けた者には、トールの槌さえ羽のように軽く感じられる。
380	of the Great Wizzard	10	当方		Previously owned by a famous wizard.	かつて名高い魔法使いが持っていた。
381	Mom's Loving Modular Sniper Crossbow	50	当方		The great masterpiece of Mom's Loving Arms Company, it is capable of shooting any ammunition.	「母さんの愛情兵器社」の傑作で、どんな弾でも撃てる。
382	Gada of Hanuman	75	当方		The massive mace of the god Hanuman, most mortals lack the strength to handle it.	神ハヌマーンの巨大なメイスで、ほとんどの人間には扱えるだけの力が無い。
383	of Murugan	15	当方		The great spear of the warrior-philosopher-god Karthikeya, also known as Murugan. It was a present from his mother Parvati, and is imbued with the energy of both.	戦士にして哲学者たる神カールッティケーヤ、またの名をムルガンの大いなる槍だ。母パールヴァティーからの贈り物で、二人の力が込められている。
384	of Rama	60	当方		The great bow of prince Rama, avatar of Vishnu, famous for his unmatched bowmanship. Crafted by the divine builder Vishwakarma, it originally belonged to Vishnu himself.	並ぶ者無き弓の腕で名高い、ヴィシュヌの化身ラーマ王子の大弓だ。神なる工匠ヴィシュヴァカルマンが鍛えたもので、もとはヴィシュヌ自身のものであった。
385	of Krishna	70	当方		The flute of Krishna, avatar of Vishnu. The gopis always heard when he played it, even if they were far away.	ヴィシュヌの化身クリシュナの横笛だ。彼がこれを吹けば、どれほど遠くにいても牛飼いの娘たちには必ず聞こえた。
386	'Kaumodaki'	90	当方		The divine mace of the god Vishnu, preserver of life against chaos.	混沌から生命を守る神ヴィシュヌの、神なるメイスだ。
387	of Shiva	70	当方		The great trishula of Shiva himself, destroyer of everything and bringer of a new, monster-free world.	すべてを破壊し、怪物のいない新たな世をもたらす者、シヴァその人の大いなるトリシューラだ。
388	'Kaustubha'	70	当方		The shining gem of Vishnu, which the gods churned forth from the milky ocean.	神々が乳の海を攪拌して得た、ヴィシュヌの輝く宝玉だ。
389	'Syamantaka'	70	当方		This gem once belonged to the sun-god Surya, and no other jewel can match its brightness; yet death and destruction follow its wearer.	この宝玉はかつて太陽神スーリヤのものであり、その輝きに並ぶ宝石は無い。だが、身に付ける者には死と破壊が付いて回る。
390	of Kali	40	当方		The sword of the divine mother Kali, destroyer of demons.	魔族を滅ぼす神なる母カーリーの剣だ。
391	'Brahmastra'	35	当方		The unmatched missile of Brahma, it is more lethal than any other and returns to the quiver after being fired.	ブラフマーの並ぶもの無き飛び道具で、ほかのどれよりも致命的であり、放った後は矢筒へ戻ってくる。
392	'Dunce Cap'	10	当方		It generates special feelings.	それは特別な気分を生み出す。
393	of Saraswati	70	当方		The headwear of Saraswati, the goddess of knowledge and learning.	知識と学びの女神サラスヴァティーの被り物だ。
394	of Lakshmi	65	当方		This pendant inlaid with a shining gem was worn by Lakshmi, the wise and beautiful goddess of prosperity, until that fateful day when a murdering looter invaded her home.	輝く宝玉を象嵌したこの垂れ飾りは、繁栄を司る賢く美しい女神ラクシュミーが身に付けていた。人殺しの略奪者が彼女の住まいへ押し入る、あの運命の日までは。
396	Space Suit of Vayu	70	当方		This strange jacket is uncomfortably heavy, but allows its wearer to breathe normally in airless environments.	この奇妙な上着は不快なほど重いが、空気の無い場所でも身に付けた者が普通に呼吸できるようにする。
397	Unlight Cloak of Ungoliant	70	当方		A cloak of darkness; an Unlight which eyes cannot pierce, for it is void.	闇のクロークだ。それは虚無であるがゆえに、目には貫けぬ不光である。
